Date,Open,High,Low,Close,DayCount
2013-12-31,16512.380859,16588.250000,16511.480469,16576.660156,2190.0
2014-01-02,16572.169922,16573.070313,16416.490234,16441.349609,2192.0
2014-01-03,16456.890625,16518.740234,16439.300781,16469.990234,2193.0
2014-01-06,16474.039063,16532.990234,16405.519531,16425.099609,2196.0
2014-01-07,16429.019531,16562.320313,16429.019531,16530.939453,2197.0
2014-01-08,16527.660156,16528.880859,16416.689453,16462.740234,2198.0
2014-01-09,16471.410156,16525.349609,16378.610352,16444.759766,2199.0
2014-01-10,16453.619141,16487.650391,16379.019531,16437.050781,2200.0
2014-01-13,16434.029297,16453.130859,16240.599609,16257.940430,2203.0
2014-01-14,16261.990234,16373.919922,16260.830078,16373.860352,2204.0
2014-01-15,16378.030273,16505.279297,16376.780273,16481.939453,2205.0
2014-01-16,16477.699219,16477.699219,16375.559570,16417.009766,2206.0
2014-01-17,16408.019531,16495.259766,16378.799805,16458.560547,2207.0
2014-01-21,16459.269531,16520.599609,16316.250000,16414.439453,2211.0
2014-01-22,16420.480469,16453.490234,16332.980469,16373.339844,2212.0
2014-01-23,16371.990234,16372.959961,16140.580078,16197.349609,2213.0
2014-01-24,16203.290039,16203.290039,15879.110352,15879.110352,2214.0
2014-01-27,15879.049805,15942.769531,15783.549805,15837.879883,2217.0
2014-01-28,15840.839844,15945.889648,15840.839844,15928.559570,2218.0
2014-01-29,15927.080078,15927.080078,15708.980469,15738.790039,2219.0
2014-01-30,15743.030273,15907.530273,15733.269531,15848.610352,2220.0
2014-01-31,15847.190430,15847.190430,15617.549805,15698.849609,2221.0
2014-02-03,15697.690430,15708.540039,15356.169922,15372.799805,2224.0
2014-02-04,15372.929688,15481.849609,15356.620117,15445.240234,2225.0
2014-02-05,15443.000000,15478.209961,15340.690430,15440.230469,2226.0
2014-02-06,15443.830078,15632.089844,15443.000000,15628.530273,2227.0
2014-02-07,15630.639648,15798.509766,15625.530273,15794.080078,2228.0
2014-02-10,15793.629883,15801.790039,15733.690430,15801.790039,2231.0
2014-02-11,15804.169922,16027.190430,15803.400391,15994.769531,2232.0
2014-02-12,15993.040039,16036.559570,15928.750000,15963.940430,2233.0
2014-02-13,15946.990234,16039.370117,15863.250000,16027.589844,2234.0
2014-02-14,16018.080078,16175.549805,15985.389648,16154.389648,2235.0
2014-02-18,16153.969727,16167.330078,16107.040039,16130.400391,2239.0
2014-02-19,16126.230469,16225.719727,16031.660156,16040.559570,2240.0
2014-02-20,16044.150391,16161.639648,16006.589844,16133.230469,2241.0
2014-02-21,16135.919922,16191.919922,16093.799805,16103.299805,2242.0
2014-02-24,16102.269531,16300.040039,16102.269531,16207.139648,2245.0
2014-02-25,16207.339844,16254.259766,16147.250000,16179.660156,2246.0
2014-02-26,16180.360352,16252.349609,16155.860352,16198.410156,2247.0
2014-02-27,16197.700195,16276.280273,16159.809570,16272.650391,2248.0
2014-02-28,16273.230469,16398.949219,16226.089844,16321.709961,2249.0
2014-03-03,16321.709961,16321.709961,16071.250000,16168.030273,2252.0
2014-03-04,16169.320313,16419.490234,16169.320313,16395.880859,2253.0
2014-03-05,16395.880859,16406.550781,16343.959961,16360.179688,2254.0
2014-03-06,16360.559570,16450.169922,16360.559570,16421.890625,2255.0
2014-03-07,16424.529297,16505.699219,16398.859375,16452.720703,2256.0
2014-03-10,16453.099609,16453.099609,16334.200195,16418.679688,2259.0
2014-03-11,16419.390625,16460.330078,16325.169922,16351.250000,2260.0
2014-03-12,16350.669922,16364.740234,16260.030273,16340.080078,2261.0
2014-03-13,16341.549805,16405.070313,16084.099609,16108.889648,2262.0
2014-03-14,16106.320313,16165.049805,16046.990234,16065.669922,2263.0
2014-03-17,16066.370117,16270.339844,16066.370117,16247.219727,2266.0
2014-03-18,16245.929688,16369.940430,16245.929688,16336.190430,2267.0
2014-03-19,16335.709961,16363.320313,16126.290039,16222.169922,2268.0
2014-03-20,16221.980469,16353.980469,16160.330078,16331.049805,2269.0
2014-03-21,16332.690430,16456.449219,16290.790039,16302.769531,2270.0
2014-03-24,16303.280273,16380.509766,16215.559570,16276.690430,2273.0
2014-03-25,16279.200195,16407.179688,16279.200195,16367.879883,2274.0
2014-03-26,16370.709961,16466.039063,16268.990234,16268.990234,2275.0
2014-03-27,16268.669922,16300.940430,16191.790039,16264.230469,2276.0
2014-03-28,16267.769531,16414.859375,16267.769531,16323.059570,2277.0
2014-03-31,16324.219727,16480.849609,16324.219727,16457.660156,2280.0
2014-04-01,16458.050781,16565.730469,16457.599609,16532.609375,2281.0
2014-04-02,16532.800781,16588.189453,16506.599609,16573.000000,2282.0
2014-04-03,16572.359375,16604.150391,16527.599609,16572.550781,2283.0
2014-04-04,16576.019531,16631.630859,16392.769531,16412.710938,2284.0
2014-04-07,16414.150391,16421.380859,16244.009766,16245.870117,2287.0
2014-04-08,16245.160156,16296.860352,16180.280273,16256.139648,2288.0
2014-04-09,16256.370117,16438.820313,16256.370117,16437.179688,2289.0
2014-04-10,16437.240234,16456.119141,16153.339844,16170.219727,2290.0
2014-04-11,16168.870117,16168.870117,16015.320313,16026.750000,2291.0
2014-04-14,16028.290039,16184.759766,16028.290039,16173.240234,2294.0
2014-04-15,16173.490234,16272.950195,16063.200195,16262.559570,2295.0
2014-04-16,16266.230469,16424.849609,16266.230469,16424.849609,2296.0
2014-04-17,16424.140625,16460.490234,16368.139648,16408.539063,2297.0
2014-04-21,16408.919922,16459.779297,16402.080078,16449.250000,2301.0
2014-04-22,16449.380859,16565.710938,16449.380859,16514.369141,2302.0
2014-04-23,16513.730469,16525.990234,16477.279297,16501.650391,2303.0
2014-04-24,16503.390625,16541.259766,16452.300781,16501.650391,2304.0
2014-04-25,16503.259766,16503.259766,16333.780273,16361.459961,2305.0
2014-04-28,16363.200195,16500.369141,16312.660156,16448.740234,2308.0
2014-04-29,16451.179688,16559.390625,16451.179688,16535.369141,2309.0
2014-04-30,16534.859375,16592.279297,16510.869141,16580.839844,2310.0
2014-05-01,16580.259766,16604.789063,16525.250000,16558.869141,2311.0
2014-05-02,16562.339844,16620.060547,16488.310547,16512.890625,2312.0
2014-05-05,16509.750000,16547.919922,16377.089844,16530.550781,2315.0
2014-05-06,16529.849609,16529.849609,16399.990234,16401.019531,2316.0
2014-05-07,16401.660156,16522.939453,16357.349609,16518.539063,2317.0
2014-05-08,16518.160156,16622.949219,16502.009766,16550.970703,2318.0
2014-05-09,16551.230469,16588.769531,16498.710938,16583.339844,2319.0
2014-05-12,16584.820313,16704.839844,16584.820313,16695.470703,2322.0
2014-05-13,16695.919922,16735.509766,16695.919922,16715.439453,2323.0
2014-05-14,16716.080078,16717.560547,16595.000000,16613.970703,2324.0
2014-05-15,16613.519531,16622.900391,16397.460938,16446.810547,2325.0
2014-05-16,16447.320313,16498.990234,16414.320313,16491.310547,2326.0
2014-05-19,16490.349609,16526.259766,16442.119141,16511.859375,2329.0
2014-05-20,16511.220703,16511.220703,16341.299805,16374.309570,2330.0
2014-05-21,16376.169922,16544.599609,16376.169922,16533.060547,2331.0
2014-05-22,16532.740234,16565.390625,16489.609375,16543.080078,2332.0
2014-05-23,16544.490234,16613.070313,16544.490234,16606.269531,2333.0
2014-05-27,16607.419922,16688.689453,16607.419922,16675.500000,2337.0
2014-05-28,16674.980469,16674.980469,16620.220703,16633.179688,2338.0
2014-05-29,16637.740234,16698.740234,16620.429688,16698.740234,2339.0
2014-05-30,16697.330078,16721.220703,16648.849609,16717.169922,2340.0
2014-06-02,16716.849609,16756.640625,16682.070313,16743.630859,2343.0
2014-06-03,16736.699219,16736.699219,16690.009766,16722.339844,2344.0
2014-06-04,16720.000000,16742.910156,16673.650391,16737.529297,2345.0
2014-06-05,16739.140625,16845.810547,16709.949219,16836.109375,2346.0
2014-06-06,16839.640625,16924.279297,16839.640625,16924.279297,2347.0
2014-06-09,16926.080078,16970.169922,16912.919922,16943.099609,2350.0
2014-06-10,16940.400391,16946.339844,16897.439453,16945.919922,2351.0
2014-06-11,16943.160156,16943.160156,16821.849609,16843.880859,2352.0
2014-06-12,16840.480469,16841.570313,16703.730469,16734.189453,2353.0
2014-06-13,16734.640625,16787.890625,16718.599609,16775.740234,2354.0
2014-06-16,16765.560547,16802.140625,16722.859375,16781.009766,2357.0
2014-06-17,16779.210938,16823.550781,16732.910156,16808.490234,2358.0
2014-06-18,16806.119141,16911.410156,16755.289063,16906.619141,2359.0
2014-06-19,16909.900391,16923.429688,16858.880859,16921.460938,2360.0
2014-06-20,16920.619141,16978.019531,16920.619141,16947.080078,2361.0
2014-06-23,16946.500000,16954.269531,16896.089844,16937.259766,2364.0
2014-06-24,16934.619141,16969.699219,16805.230469,16818.130859,2365.0
2014-06-25,16817.679688,16883.539063,16799.410156,16867.509766,2366.0
2014-06-26,16866.810547,16872.519531,16746.089844,16846.130859,2367.0
2014-06-27,16846.900391,16862.730469,16773.839844,16851.839844,2368.0
2014-06-30,16852.490234,16871.269531,16801.939453,16826.599609,2371.0
2014-07-01,16828.529297,16998.699219,16828.529297,16956.070313,2372.0
2014-07-02,16949.710938,16986.630859,16949.710938,16976.240234,2373.0
2014-07-03,16979.000000,17074.650391,16979.000000,17068.259766,2374.0
2014-07-07,17063.830078,17063.830078,16992.449219,17024.210938,2378.0
2014-07-08,17022.089844,17022.089844,16874.789063,16906.619141,2379.0
2014-07-09,16916.830078,16998.949219,16913.810547,16985.609375,2380.0
2014-07-10,16980.349609,16980.349609,16805.380859,16915.070313,2381.0
2014-07-11,16918.310547,16949.460938,16860.300781,16943.810547,2382.0
2014-07-14,16950.929688,17088.429688,16950.929688,17055.419922,2385.0
2014-07-15,17055.029297,17120.339844,17006.390625,17060.679688,2386.0
2014-07-16,17061.910156,17139.349609,17061.910156,17138.199219,2387.0
2014-07-17,17133.449219,17151.560547,16966.189453,16976.810547,2388.0
2014-07-18,16978.160156,17113.509766,16977.519531,17100.179688,2389.0
2014-07-21,17095.109375,17095.109375,16974.339844,17051.730469,2392.0
2014-07-22,17054.970703,17133.429688,17040.130859,17113.539063,2393.0
2014-07-23,17117.009766,17121.050781,17058.050781,17086.630859,2394.0
2014-07-24,17092.019531,17119.830078,17061.070313,17083.800781,2395.0
2014-07-25,17079.500000,17082.330078,16915.650391,16960.570313,2396.0
2014-07-28,16956.910156,17001.380859,16877.720703,16982.589844,2399.0
2014-07-29,16984.330078,17056.460938,16912.109375,16912.109375,2400.0
2014-07-30,16920.109375,16983.939453,16817.160156,16880.359375,2401.0
2014-07-31,16869.630859,16869.630859,16563.300781,16563.300781,2402.0
2014-08-01,16561.699219,16584.750000,16437.070313,16493.369141,2403.0
2014-08-04,16493.720703,16596.220703,16447.199219,16569.279297,2406.0
2014-08-05,16559.970703,16559.970703,16369.549805,16429.470703,2407.0
2014-08-06,16425.099609,16490.699219,16372.320313,16443.339844,2408.0
2014-08-07,16448.289063,16504.349609,16333.780273,16368.269531,2409.0
2014-08-08,16369.679688,16556.589844,16364.219727,16553.929688,2410.0
2014-08-11,16557.269531,16627.990234,16557.269531,16569.980469,2413.0
2014-08-12,16565.550781,16589.310547,16518.060547,16560.539063,2414.0
2014-08-13,16567.539063,16670.289063,16567.539063,16651.800781,2415.0
2014-08-14,16657.320313,16714.220703,16651.669922,16713.580078,2416.0
2014-08-15,16717.009766,16775.269531,16575.419922,16662.910156,2417.0
2014-08-18,16664.449219,16840.279297,16664.449219,16838.740234,2420.0
2014-08-19,16839.060547,16929.130859,16839.060547,16919.589844,2421.0
2014-08-20,16910.029297,16994.890625,16896.550781,16979.130859,2422.0
2014-08-21,16983.880859,17074.589844,16983.880859,17039.490234,2423.0
2014-08-22,17038.269531,17064.279297,16984.519531,17001.220703,2424.0
2014-08-25,17011.810547,17124.740234,17011.810547,17076.869141,2427.0
2014-08-26,17079.570313,17153.800781,17079.570313,17106.699219,2428.0
2014-08-27,17111.029297,17134.599609,17090.609375,17122.009766,2429.0
2014-08-28,17119.060547,17119.060547,17018.330078,17079.570313,2430.0
2014-08-29,17083.419922,17110.419922,17035.380859,17098.449219,2431.0
2014-09-02,17097.419922,17113.509766,17009.070313,17067.560547,2435.0
2014-09-03,17067.240234,17151.890625,17060.210938,17078.279297,2436.0
2014-09-04,17083.609375,17161.550781,17030.119141,17069.580078,2437.0
2014-09-05,17065.890625,17137.359375,17009.619141,17137.359375,2438.0
2014-09-08,17131.710938,17137.880859,17079.169922,17111.419922,2441.0
2014-09-09,17110.390625,17111.550781,16993.289063,17013.869141,2442.0
2014-09-10,17016.050781,17080.269531,16974.570313,17068.710938,2443.0
2014-09-11,17057.410156,17057.410156,16983.880859,17049.000000,2444.0
2014-09-12,17044.050781,17044.050781,16937.669922,16987.509766,2445.0
2014-09-15,16988.759766,17051.849609,16951.380859,17031.140625,2448.0
2014-09-16,17027.160156,17167.050781,16985.550781,17131.970703,2449.0
2014-09-17,17131.009766,17221.109375,17089.009766,17156.849609,2450.0
2014-09-18,17163.730469,17275.369141,17163.730469,17265.990234,2451.0
2014-09-19,17267.210938,17350.640625,17257.460938,17279.740234,2452.0
2014-09-22,17271.710938,17277.880859,17159.359375,17172.679688,2455.0
2014-09-23,17165.910156,17171.880859,17055.869141,17055.869141,2456.0
2014-09-24,17056.640625,17226.599609,17033.929688,17210.060547,2457.0
2014-09-25,17204.859375,17204.859375,16945.800781,16945.800781,2458.0
2014-09-26,16948.619141,17148.150391,16948.109375,17113.150391,2459.0
2014-09-29,17107.689453,17107.689453,16934.429688,17071.220703,2462.0
2014-09-30,17070.449219,17145.099609,17017.109375,17042.900391,2463.0
2014-10-01,17040.460938,17041.160156,16776.130859,16804.710938,2464.0
2014-10-02,16808.269531,16857.250000,16674.039063,16801.050781,2465.0
2014-10-03,16802.199219,17027.839844,16802.199219,17009.689453,2466.0
2014-10-06,17010.339844,17099.390625,16930.380859,16991.910156,2469.0
2014-10-07,16988.250000,16988.250000,16715.789063,16719.390625,2470.0
2014-10-08,16718.650391,17006.910156,16663.259766,16994.220703,2471.0
2014-10-09,16989.369141,16989.369141,16649.039063,16659.250000,2472.0
2014-10-10,16654.880859,16757.599609,16543.910156,16544.099609,2473.0
2014-10-13,16535.429688,16602.410156,16310.469727,16321.070313,2476.0
2014-10-14,16321.900391,16463.669922,16273.639648,16315.190430,2477.0
2014-10-15,16313.299805,16313.299805,15855.120117,16141.740234,2478.0
2014-10-16,16137.139648,16211.120117,15935.219727,16117.240234,2479.0
2014-10-17,16118.389648,16427.380859,16118.389648,16380.410156,2480.0
2014-10-20,16373.150391,16401.630859,16260.540039,16399.669922,2483.0
2014-10-21,16406.029297,16620.779297,16405.769531,16614.810547,2484.0
2014-10-22,16615.259766,16653.890625,16459.849609,16461.320313,2485.0
2014-10-23,16468.070313,16767.519531,16468.070313,16677.900391,2486.0
2014-10-24,16677.039063,16811.710938,16649.720703,16805.410156,2487.0
2014-10-27,16796.099609,16836.980469,16729.830078,16817.939453,2490.0
2014-10-28,16825.189453,17006.449219,16825.189453,17005.750000,2491.0
2014-10-29,17005.070313,17065.500000,16895.380859,16974.310547,2492.0
2014-10-30,16968.140625,17223.960938,16920.759766,17195.419922,2493.0
2014-10-31,17208.779297,17395.539063,17208.779297,17390.519531,2494.0
2014-11-03,17390.900391,17410.650391,17339.849609,17366.240234,2497.0
2014-11-04,17368.810547,17397.230469,17278.359375,17383.839844,2498.0
2014-11-05,17385.759766,17486.589844,17385.759766,17484.529297,2499.0
2014-11-06,17491.660156,17560.310547,17440.349609,17554.470703,2500.0
2014-11-07,17558.580078,17575.330078,17493.369141,17573.929688,2501.0
2014-11-10,17568.980469,17621.869141,17547.509766,17613.740234,2504.0
2014-11-11,17615.640625,17638.210938,17584.939453,17614.900391,2505.0
2014-11-12,17604.750000,17626.710938,17536.169922,17612.199219,2506.0
2014-11-13,17618.689453,17705.480469,17583.880859,17652.789063,2507.0
2014-11-14,17653.109375,17664.150391,17613.199219,17634.740234,2508.0
2014-11-17,17631.849609,17675.070313,17606.810547,17647.750000,2511.0
2014-11-18,17643.089844,17735.710938,17642.029297,17687.820313,2512.0
2014-11-19,17685.509766,17712.259766,17624.500000,17685.730469,2513.0
2014-11-20,17677.320313,17720.439453,17603.890625,17719.000000,2514.0
2014-11-21,17721.019531,17894.830078,17721.019531,17810.060547,2515.0
2014-11-24,17812.630859,17855.269531,17793.189453,17817.900391,2518.0
2014-11-25,17819.050781,17854.730469,17790.890625,17814.939453,2519.0
2014-11-26,17812.250000,17833.759766,17791.160156,17827.750000,2520.0
2014-11-28,17830.550781,17893.419922,17807.779297,17828.240234,2522.0
2014-12-01,17827.269531,17827.269531,17726.550781,17776.800781,2525.0
2014-12-02,17778.849609,17897.050781,17778.849609,17879.550781,2526.0
2014-12-03,17880.900391,17924.150391,17855.589844,17912.619141,2527.0
2014-12-04,17910.019531,17937.960938,17814.810547,17900.099609,2528.0
2014-12-05,17903.050781,17991.189453,17903.050781,17958.789063,2529.0
2014-12-08,17954.939453,17960.560547,17804.279297,17852.480469,2532.0
2014-12-09,17847.369141,17847.369141,17629.570313,17801.199219,2533.0
2014-12-10,17797.990234,17797.990234,17508.099609,17533.150391,2534.0
2014-12-11,17534.300781,17758.509766,17534.300781,17596.339844,2535.0
2014-12-12,17590.050781,17590.050781,17280.830078,17280.830078,2536.0
2014-12-15,17285.740234,17403.539063,17115.279297,17180.839844,2539.0
2014-12-16,17173.070313,17427.439453,17067.589844,17068.869141,2540.0
2014-12-17,17069.160156,17389.300781,17069.160156,17356.869141,2541.0
2014-12-18,17367.849609,17778.400391,17367.849609,17778.150391,2542.0
2014-12-19,17778.019531,17874.029297,17746.550781,17804.800781,2543.0
2014-12-22,17812.250000,17962.779297,17812.250000,17959.439453,2546.0
2014-12-23,17971.509766,18069.220703,17970.160156,18024.169922,2547.0
2014-12-24,18035.730469,18086.240234,18027.779297,18030.210938,2548.0
2014-12-26,18038.300781,18103.449219,18038.300781,18053.710938,2550.0
2014-12-29,18046.580078,18073.039063,18021.570313,18038.230469,2553.0
2014-12-30,18035.019531,18035.019531,17959.699219,17983.070313,2554.0
2014-12-31,17987.660156,18043.220703,17820.880859,17823.070313,2555.0